2294;São João das Missões
2295;São João del Rei
2296;São João do Manhuaçu
2297;São João do Manteninha
2298;São João do Oriente
2299;São João do Pacuí
2300;São João do Paraíso
2301;São João Evangelista
2302;São João Nepomuceno
2303;São Joaquim de Bicas
2304;São José da Barra
2305;São José da Lapa
2306;São José da Safira
2307;São José da Varginha
2308;São José do Alegre
2309;São José do Divino
2310;São José do Goiabal
2311;São José do Jacuri
2312;São José do Mantimento
2313;São Lourenço
2314;São Miguel do Anta
2315;São Pedro da União
2316;São Pedro do Suaçuí
2317;São Pedro dos Ferros
2318;São Romão
2319;São Roque de Minas
2320;São Sebastião da Bela Vista
2321;São Sebastião da Vargem Alegre
2322;São Sebastião do Anta
2323;São Sebastião do Maranhão
2324;São Sebastião do Oeste
2325;São Sebastião do Paraíso
2326;São Sebastião do Rio Preto
2327;São Sebastião do Rio Verde
2328;São Thomé das Letras
2329;São Tiago
2330;São Tomás de Aquino
2331;São Vicente de Minas
2332;Sapucaí-Mirim
2333;Sardoá
2334;Sarzedo
2335;Sem-Peixe
2336;Senador Amaral
2337;Senador Cortes
2338;Senador Firmino
2339;Senador José Bento
2340;Senador Modestino Gonçalves
2341;Senhora de Oliveira
2342;Senhora do Porto
2343;Senhora dos Remédios
2344;Sericita
2345;Seritinga
2346;Serra Azul de Minas
2347;Serra da Saudade
2348;Serra do Salitre
2349;Serra dos Aimorés
2350;Serrania
2351;Serranópolis de Minas
2352;Serranos
2353;Serro
2354;Sete Lagoas
2355;Setubinha
2356;Silveirânia
2357;Silvianópolis
2358;Simão Pereira
2359;Simonésia
2360;Sobrália
2361;Soledade de Minas
2362;Tabuleiro
2363;Taiobeiras
2364;Taparuba
2365;Tapira
2366;Tapiraí
2367;Taquaraçu de Minas
2368;Tarumirim
2369;Teixeiras
2370;Teófilo Otoni
2371;Timóteo
2372;Tiradentes
2373;Tiros
2374;Tocantins
2375;Tocos do Moji
2376;Toledo
2377;Tombos
2378;Três Corações
2379;Três Marias
2380;Três Pontas
2381;Tumiritinga
2382;Tupaciguara
2383;Turmalina
2384;Turvolândia
2385;Ubá
2386;Ubaí
2387;Ubaporanga
2388;Uberaba
2389;Uberlândia
2390;Umburatiba
2391;Unaí
2392;União de Minas
2393;Uruana de Minas
2394;Urucânia
2395;Urucuia
2396;Vargem Alegre
2397;Vargem Bonita
2398;Vargem Grande do Rio Pardo
2399;Varginha
2400;Varjão de Minas
2401;Várzea da Palma
2402;Varzelândia
2403;Vazante
2404;Verdelândia
2405;Veredinha
2406;Veríssimo
2407;Vermelho Novo
2408;Vespasiano
2409;Viçosa
2410;Vieiras
2411;Virgem da Lapa
2412;Virgínia
2413;Virginópolis
2414;Virgolândia
2415;Visconde do Rio Branco
2416;Volta Grande
2417;Wenceslau Braz
