5093;Orindiúva
5094;Orlândia
5095;Osasco
5096;Oscar Bressane
5097;Osvaldo Cruz
5098;Ourinhos
5099;Ouro Verde
5100;Ouroeste
5101;Pacaembu
5102;Palestina
5103;Palmares Paulista
5104;Palmeira d`Oeste
5105;Palmital
5106;Panorama
5107;Paraguaçu Paulista
5108;Paraibuna
5109;Paraíso
5110;Paranapanema
5111;Paranapuã
5112;Parapuã
5113;Pardinho
5114;Pariquera-Açu
5115;Parisi
5116;Patrocínio Paulista
5117;Paulicéia
5118;Paulínia
5119;Paulistânia
5120;Paulo de Faria
5121;Pederneiras
5122;Pedra Bela
5123;Pedranópolis
5124;Pedregulho
5125;Pedreira
5126;Pedrinhas Paulista
5127;Pedro de Toledo
5128;Penápolis
5129;Pereira Barreto
5130;Pereiras
5131;Peruíbe
5132;Piacatu
5133;Piedade
5134;Pilar do Sul
5135;Pindamonhangaba
5136;Pindorama
5137;Pinhalzinho
5138;Piquerobi
5139;Piquete
5140;Piracaia
5141;Piracicaba
5142;Piraju
5143;Pirajuí
5144;Pirangi
5145;Pirapora do Bom Jesus
5146;Pirapozinho
5147;Pirassununga
5148;Piratininga
5149;Pitangueiras
5150;Planalto
5151;Platina
5152;Poá
5153;Poloni
5154;Pompéia
5155;Pongaí
5156;Pontal
5157;Pontalinda
5158;Pontes Gestal
5159;Populina
5160;Porangaba
5161;Porto Feliz
5162;Porto Ferreira
5163;Potim
5164;Potirendaba
5165;Pracinha
5166;Pradópolis
5167;Praia Grande
5168;Pratânia
5169;Presidente Alves
5170;Presidente Bernardes
5171;Presidente Epitácio
5172;Presidente Prudente
5173;Presidente Venceslau
5174;Promissão
5175;Quadra
5176;Quatá
5177;Queiroz
5178;Queluz
5179;Quintana
5180;Rafard
5181;Rancharia
5182;Redenção da Serra
5183;Regente Feijó
5184;Reginópolis
5185;Registro
5186;Restinga
5187;Ribeira
5188;Ribeirão Bonito
5189;Ribeirão Branco
5190;Ribeirão Corrente
5191;Ribeirão do Sul
5192;Ribeirão dos Índios
5193;Ribeirão Grande
5194;Ribeirão Pires
5195;Ribeirão Preto
5196;Rifaina
5197;Rincão
5198;Rinópolis
5199;Rio Claro
5200;Rio das Pedras
5201;Rio Grande da Serra
5202;Riolândia
5203;Riversul
5204;Rosana
5205;Roseira
5206;Rubiácea
5207;Rubinéia
5208;Sabino
5209;Sagres
5210;Sales
5211;Sales Oliveira
5212;Salesópolis
5213;Salmourão
5214;Saltinho
5215;Salto
5216;Salto de Pirapora
5217;Salto Grande
5218;Sandovalina
5219;Santa Adélia
5220;Santa Albertina
5221;Santa Bárbara d`Oeste
5222;Santa Branca
5223;Santa Clara d`Oeste
5224;Santa Cruz da Conceição
5225;Santa Cruz da Esperança
5226;Santa Cruz das Palmeiras
5227;Santa Cruz do Rio Pardo
5228;Santa Ernestina
5229;Santa Fé do Sul
5230;Santa Gertrudes
5231;Santa Isabel
5232;Santa Lúcia
5233;Santa Maria da Serra
5234;Santa Mercedes
5235;Santa Rita d`Oeste
5236;Santa Rita do Passa Quatro
5237;Santa Rosa de Viterbo
5238;Santa Salete
5239;Santana da Ponte Pensa
5240;Santana de Parnaíba
5241;Santo Anastácio
5242;Santo André
5243;Santo Antônio da Alegria
5244;Santo Antônio de Posse
5245;Santo Antônio do Aracanguá
5246;Santo Antônio do Jardim
5247;Santo Antônio do Pinhal
5248;Santo Expedito
5249;Santópolis do Aguapeí
5250;Santos
5251;São Bento do Sapucaí
5252;São Bernardo do Campo
5253;São Caetano do Sul
5254;São Carlos
5255;São Francisco
5256;São João da Boa Vista
5257;São João das Duas Pontes
5258;São João de Iracema
5259;São João do Pau d`Alho
5260;São Joaquim da Barra
5261;São José da Bela Vista
5262;São José do Barreiro
5263;São José do Rio Pardo
5264;São José do Rio Preto
5265;São José dos Campos
5266;São Lourenço da Serra
5267;São Luís do Paraitinga
5268;São Manuel
5269;São Miguel Arcanjo
5270;São Paulo
5271;São Pedro
5272;São Pedro do Turvo
5273;São Roque
5274;São Sebastião
5275;São Sebastião da Grama
5276;São Simão
5277;São Vicente
5278;Sarapuí
5279;Sarutaiá
5280;Sebastianópolis do Sul
5281;Serra Azul
5282;Serra Negra
5283;Serrana
5284;Sertãozinho
5285;Sete Barras
5286;Severínia
5287;Silveiras
5288;Socorro
5289;Sorocaba
5290;Sud Mennucci
5291;Sumaré
5292;Suzanápolis
5293;Suzano
5294;Tabapuã
5295;Tabatinga
5296;Taboão da Serra
5297;Taciba
5298;Taguaí
5299;Taiaçu
5300;Taiúva
5301;Tambaú
5302;Tanabi
5303;Tapiraí
5304;Tapiratiba
5305;Taquaral
5306;Taquaritinga
5307;Taquarituba
5308;Taquarivaí
5309;Tarabai
5310;Tarumã
5311;Tatuí
5312;Taubaté
5313;Tejupá
5314;Teodoro Sampaio
5315;Terra Roxa
5316;Tietê
5317;Timburi
5318;Torre de Pedra
5319;Torrinha
5320;Trabiju
5321;Tremembé
5322;Três Fronteiras
5323;Tuiuti
5324;Tupã
5325;Tupi Paulista
5326;Turiúba
5327;Turmalina
5328;Ubarana
5329;Ubatuba
5330;Ubirajara
5331;Uchoa
5332;União Paulista
5333;Urânia
5334;Uru
5335;Urupês
5336;Valentim Gentil
5337;Valinhos
5338;Valparaíso
5339;Vargem
5340;Vargem Grande do Sul
5341;Vargem Grande Paulista
5342;Várzea Paulista
5343;Vera Cruz
5344;Vinhedo
5345;Viradouro
5346;Vista Alegre do Alto
5347;Vitória Brasil
5348;Votorantim
5349;Votuporanga
5350;Zacarias
